"log_Gamma","ATT_LB","SE_LB","SE.Boot_LB","ATT_UB","SE_UB","SE.Boot_UB"
0.05,-1.04652949063474,0.116020489783595,0.116759899832793,-0.847383651984634,0.116229023707302,0.118698472518325
0.06,-1.06655036746623,0.116075233188646,0.12413747826774,-0.827536076055202,0.116336824521929,0.119404469686769
0.07,-1.08675727168298,0.116134848670325,0.125016499773401,-0.807767230764486,0.116477572855609,0.127714592230373
0.08,-1.10681671439431,0.116207872948076,0.127186445746468,-0.788205574372049,0.116609146619451,0.123008591906506
0.09,-1.12712668544255,0.116288337139422,0.128943114777766,-0.768336594964154,0.116769632548973,0.1223437647425
0.1,-1.14762226996191,0.116371798159049,0.122385357952354,-0.748419329010585,0.116933198285052,0.119619066212425
0.11,-1.16782992210102,0.116472977173027,0.12154258577035,-0.728654519420106,0.117133274451312,0.11914872754996
0.12,-1.18838004208291,0.116598021071121,0.124996904006231,-0.708961056694383,0.117366834241415,0.12301514260214
0.13,-1.20858269935567,0.116692324869529,0.127848890834054,-0.689177507006447,0.117624909402384,0.12408073139188
0.14,-1.22915963162445,0.116811413383579,0.125233815677378,-0.669380894255276,0.117898151801975,0.117005325398977
0.15,-1.24990078403543,0.116918402689241,0.130850616350232,-0.64935188041838,0.118179066799771,0.12184664018203
0.16,-1.2702832982179,0.117020444747174,0.126661586247203,-0.629244558552652,0.118466876921971,0.121797723108705
0.17,-1.29125591767168,0.117145668226746,0.124420136510011,-0.609322587962079,0.118877055220619,0.117922544637254
0.18,-1.31132016051831,0.117359787753357,0.127879703059879,-0.589717172510086,0.11922076094152,0.121381850829799
0.19,-1.33194729412511,0.117512734762367,0.129513836869009,-0.569788030630513,0.119597328397263,0.125605154214344
0.2,-1.35305190864889,0.11761300503828,0.123991153026021,-0.549801071171955,0.12002434484317,0.122840272211281
0.21,-1.37402827078327,0.117788920558355,0.126763182696425,-0.529605432341239,0.120436232414471,0.125904098535578
0.22,-1.39442507603161,0.117923027197075,0.126636013374938,-0.509196559237333,0.12094560786062,0.12978136842434
0.23,-1.41489938230996,0.118090107489338,0.130028351096931,-0.489165817610474,0.121484364551194,0.123451768498904
0.24,-1.43544820885127,0.118301957430534,0.132509577713221,-0.468861557526149,0.121980540332305,0.116594012966312
0.25,-1.4566884838563,0.118437373943939,0.137277874856198,-0.449422998600964,0.122559530506209,0.121431177296419
0.26,-1.47756326081167,0.118679830664233,0.127315627028547,-0.429090112956681,0.12315017680774,0.126396132293137
0.27,-1.49798346622136,0.118791675259238,0.133436898930459,-0.408628185296279,0.123657914252329,0.12854692946599
0.28,-1.51857957282034,0.118984843153442,0.131733194337328,-0.388901805889658,0.124167043038009,0.126282675232859
0.29,-1.53947512838433,0.119181785914454,0.132104476460002,-0.369520946711732,0.124585040865245,0.126892254977163
0.3,-1.56086420124743,0.11945207842658,0.12978647011036,-0.350563691007792,0.1250020597639,0.127987371139345
0.31,-1.58194164396306,0.119614429782168,0.135236549280441,-0.330854517901078,0.125438167793333,0.126031289964717
0.32,-1.60282386363569,0.119808288471432,0.138490036136287,-0.311189113345478,0.125867757423065,0.126032112203158
0.33,-1.62343886174519,0.12004648248359,0.139302962002713,-0.290911141709894,0.126507068405983,0.13204466729779
0.34,-1.64372601082833,0.120286918814781,0.13688012023379,-0.272435857911252,0.126863865687675,0.131701303203128
0.35,-1.66517893350224,0.120546015954285,0.133885083925073,-0.25264273776117,0.127360724517706,0.122041939777466
0.36,-1.68667934447799,0.120799694496208,0.131401601537079,-0.233200924219869,0.127795654137943,0.131453588473234
0.37,-1.70685446061955,0.12099702931603,0.142277693456313,-0.213604723383663,0.128252378815739,0.129659022604832
0.38,-1.72805206337462,0.12122483731595,0.143369028297488,-0.19477575285435,0.128718240606661,0.130730836875835
0.39,-1.74940212744256,0.121493717668322,0.134731840183674,-0.175031284161848,0.129404969657275,0.125769513116564
0.4,-1.77105519526101,0.121739664516891,0.140167758758415,-0.154926859335883,0.129893823115961,0.13386799164999
0.41,-1.79379065311222,0.121896851977533,0.137662212907385,-0.136316362106343,0.130388597476213,0.132764214377207
0.42,-1.81342653144686,0.122322113283284,0.140836861556561,-0.116642143949502,0.130775896351404,0.133155539565434
0.43,-1.83541524618851,0.122661564835154,0.139025729691951,-0.0990965698970415,0.131249596987217,0.134046473335116
0.44,-1.85629491192087,0.122843717284392,0.144556265229583,-0.0787966573592674,0.13210476883283,0.130548089595228
0.45,-1.8780171758457,0.123076779741785,0.143200633797802,-0.058910451968477,0.132555413117457,0.133491670210139
0.46,-1.90172488604791,0.123233366520636,0.136235782649276,-0.0399962270765471,0.133162704927051,0.135086724876437
0.47,-1.9232195634643,0.123465877812952,0.141328335761485,-0.0203563890419374,0.133564368808449,0.13148986834566
0.48,-1.94378254179329,0.124098413702034,0.149882624624733,-0.00194111055318739,0.134078366920519,0.133100587552415
0.49,-1.96563518075602,0.124266755663533,0.14421257132651,0.0173956236568387,0.134473017285031,0.135139612419491
0.5,-1.98746909837309,0.124459731229286,0.145222050711243,0.037680206363517,0.135475278536257,0.134279067494492
0.51,-2.01050242335126,0.12474369746163,0.14246790284989,0.0578904654572857,0.136055781457335,0.132603561947081
0.52,-2.0338723760771,0.125054296502398,0.147006787178433,0.0762323396535372,0.136496956040479,0.137340664818047
0.53,-2.05445687209475,0.125466654902563,0.152586165317341,0.0951804230413189,0.136894073927822,0.132387401135423
0.54,-2.0771105648579,0.125936243048764,0.149566470023535,0.114129663187298,0.137451739741674,0.128414467725778
0.55,-2.0989908755901,0.126065967008364,0.147615367165376,0.135201887651941,0.138527225005573,0.138857591657328
0.56,-2.12300490481778,0.126494140658499,0.15293742955898,0.15534770537943,0.139139802262324,0.140572797967056
0.57,-2.14603740467805,0.1266244606062,0.153020130587004,0.173832555503738,0.139594885343647,0.136868287117531
0.58,-2.16783033738583,0.127117231784088,0.151892238099089,0.192485230089396,0.139954775430263,0.138086867068683
0.59,-2.19086465779643,0.127465575720727,0.153194827555008,0.211659529115992,0.140444531957576,0.140153718474527
0.6,-2.21286949094349,0.127708439633663,0.149716247719211,0.233663049357334,0.141663746339924,0.140991449796355
0.61,-2.23773206768739,0.128093401126957,0.150523304826722,0.252659089208664,0.142097301949071,0.141449003700499
0.62,-2.26012225596023,0.1283439800148,0.153614578344928,0.271745754823736,0.142670675240645,0.142220359604754
0.63,-2.28300174316673,0.128822243464931,0.154039630519573,0.290098928844314,0.143041355814284,0.150485950313641
0.64,-2.30529194140158,0.129086404210982,0.162676777334654,0.308434025542167,0.143523367232241,0.141309513193935
0.65,-2.3286320114853,0.129470366731471,0.155939163564558,0.328661224385546,0.144051968093407,0.150621447109273
0.66,-2.34852402518936,0.129918053587819,0.164339293365117,0.349542715219111,0.145317939916712,0.144996692664122
0.67,-2.37294562873741,0.130287245401367,0.15647879813978,0.36653189968488,0.145849938197821,0.144729598920925
0.68,-2.39670682925296,0.130811300298071,0.161220628305069,0.383961849459701,0.14625650324645,0.143484220193119
0.69,-2.42018191127442,0.131155380303474,0.151327684811099,0.403903369458472,0.146692790801358,0.143080899941275
0.7,-2.44205527427292,0.131541346040289,0.15902072462845,0.422510924992064,0.147278466777306,0.148715377807046
0.71,-2.46421416409586,0.131745419266568,0.160317357694085,0.443577554112591,0.148779005985968,0.150421993722759
0.72,-2.48739516266106,0.132276234844918,0.166152383793248,0.460459104098526,0.149322158604755,0.154130367736927
0.73,-2.50766962160627,0.132712942422684,0.160817158811576,0.478912566166355,0.149663559219108,0.155556885313272
0.74,-2.5327996335552,0.133110365348306,0.165242475421015,0.496982113770381,0.14999747508976,0.14781926932109
0.75,-2.55601047681733,0.133642648768007,0.164521201917063,0.514963344370165,0.150693062394554,0.152812439125544
0.76,-2.57933195387914,0.133890086811772,0.171947047952554,0.534191906021289,0.151121738798797,0.152543447592653
0.77,-2.60198405068291,0.134209726145784,0.164970584203441,0.55434551620942,0.152635269368227,0.15790223596367
0.78,-2.62133607254258,0.134916111630828,0.159654819893266,0.572652986302727,0.153051550843329,0.148390250456089
0.79,-2.64665969922456,0.135161383008615,0.172379134448206,0.589547398295685,0.153317735912682,0.154012849008805
0.8,-2.67232646822821,0.135734375596968,0.170463505085615,0.607047830317478,0.153503602971237,0.157467132526195
0.81,-2.69381259963283,0.135913864987067,0.166917573344348,0.626181832664268,0.154127903456057,0.151292490559258
0.82,-2.71893865741572,0.136524077703298,0.164728994715533,0.644648405480739,0.155769871643165,0.156589807940625
0.83,-2.73998381051079,0.136936533377922,0.174280064601291,0.660930909961287,0.156162385197665,0.155717340755978
0.84,-2.76072018681943,0.137329531211202,0.169706772535287,0.678999505309562,0.156228463272725,0.162264648480688
0.85,-2.78907332717492,0.137801537588725,0.169067127666552,0.696906575281735,0.15642469509423,0.159193934668361
0.86,-2.81128639183885,0.138250433827575,0.168999092992684,0.713958510744286,0.156866755048298,0.162375476657886
0.87,-2.83757148892144,0.138789171221818,0.17893992815538,0.732738409978526,0.156943748237192,0.159688267836748
0.88,-2.85899650471949,0.139121476075987,0.176600131214924,0.752506274573909,0.158569818690604,0.157223823990289
0.89,-2.88102057539907,0.13945749343201,0.173098629170215,0.770080818604523,0.158774125395491,0.163937262535322
0.9,-2.90652523239913,0.140222589803979,0.174635995594043,0.786184939341113,0.158795803067545,0.158579016172071
0.91,-2.9298797682104,0.140788858208637,0.171557044253666,0.80326236473003,0.158890430842164,0.159460601143728
0.92,-2.95214150324915,0.14131675405508,0.174388097436879,0.817293445338376,0.159214783937311,0.158706621757524
0.93,-2.97588006939411,0.141723246582934,0.183679624467751,0.838305371157609,0.160919310209293,0.161744970991398
0.94,-2.99996639105132,0.142006767466416,0.181435463397454,0.855339691845442,0.161219984990353,0.171309300703115
0.95,-3.02559266871781,0.14276148911086,0.174776182842065,0.872245741628128,0.161153908757152,0.16140587424843
0.96,-3.05085489280223,0.143365830546497,0.18342565021141,0.886803238292925,0.16113202918091,0.162491210227337
0.97,-3.07207113568284,0.144068778172854,0.179270451484975,0.901004833077195,0.161499466232358,0.166096791097513
0.98,-3.09378831185492,0.144216182169081,0.195502425014519,0.915597558263554,0.161493229374607,0.163038814202794
0.99,-3.11913767135584,0.145035932489921,0.191054833714423,0.935467754821558,0.163599659999836,0.174715971197373
1,-3.14587639378734,0.145607901177017,0.188497276843931,0.952183526012115,0.163494548030855,0.166808391545009
0,-0.909109532985015,0.118661930694203,0.118858869430826,-0.909109532985015,0.118661930694203,0.122077126336137
0.01,-0.928561698991433,0.118714757832665,0.127390302127743,-0.889725081922008,0.118608029718121,0.125480362313451
0.02,-0.948010217125437,0.118768884706538,0.120231183532283,-0.870382106684779,0.118555522610203,0.12223447765821
0.03,-0.96760176644406,0.11883179120345,0.127556514982116,-0.85115530856699,0.118501797566406,0.124305506422039
0.04,-0.987145740294473,0.11888812313734,0.121272094098138,-0.831848182173197,0.118454039590938,0.121370026781036
0.05,-1.00681663533738,0.118960611522329,0.125419433892026,-0.812825839107704,0.118393829103691,0.120282195719175
0.06,-1.02658181702969,0.119035124399441,0.127242910816458,-0.793600494242351,0.118324630390938,0.131546369041056
0.07,-1.04615576965,0.119106416119982,0.127548326299191,-0.774334311741651,0.118270467486036,0.124805790776846
0.08,-1.06587105902893,0.119189068381421,0.128810092486182,-0.755238231517031,0.118237693455552,0.1231488697921
0.09,-1.08573811866777,0.119255928502147,0.125738165785476,-0.736448627673453,0.118169024056556,0.120022965775897
0.1,-1.10550529872494,0.119326808371058,0.123295407077458,-0.717409385399186,0.118126408348604,0.118103247702384
0.11,-1.12547265181374,0.119431967535992,0.126304572534331,-0.69832033843649,0.118064164187752,0.121705696472199
0.12,-1.14527825259394,0.119534563335407,0.130390505765314,-0.679319024498466,0.118011298299344,0.123430264209326
0.13,-1.1651453234058,0.119618534810794,0.125585311310312,-0.660465005188127,0.118039880228355,0.117762675794085
0.14,-1.18491925878545,0.119715546433875,0.133561115897326,-0.641860090907424,0.117969434377594,0.121928424732134
0.15,-1.205079522472,0.119803637387614,0.128721243304157,-0.623070978380708,0.117945456637785,0.120863487187405
0.16,-1.22535548521235,0.119872081086751,0.129545079774855,-0.604416167925004,0.117903763665186,0.116925559739611
0.17,-1.24565433137498,0.120043395070585,0.129626537301301,-0.585682991459141,0.117855268167615,0.118439000532263
0.18,-1.26577914368217,0.120131539115243,0.130802443394072,-0.566866301330504,0.117830339981153,0.125389974553525
0.19,-1.28569713234852,0.120261539921546,0.128295419348364,-0.548145228664008,0.117865740440547,0.121322045034468
0.2,-1.30552682825829,0.1203526384109,0.127653683913488,-0.529442579126905,0.117825624515399,0.121241804980806
0.21,-1.32631226412867,0.120485010939451,0.12935970805397,-0.510507455945584,0.117810971197418,0.126893329029037
0.22,-1.34685513996217,0.120646633263747,0.132517112325819,-0.491595505888914,0.117762855893753,0.120966663464067
0.23,-1.36686326914901,0.120773198462172,0.134925902320976,-0.473294129621824,0.117734224666514,0.113379446143909
0.24,-1.38725976403123,0.120880005092812,0.138285095998578,-0.45477095210332,0.117699907558611,0.118811432849788
0.25,-1.40733301275644,0.120952254668751,0.129625614698591,-0.435421409850795,0.117736580585408,0.122564511606232
0.26,-1.42756105417671,0.121131425149608,0.136132057224504,-0.416677428350249,0.117728498210958,0.121055058237218
0.27,-1.44801516115691,0.121298302968214,0.130277198889021,-0.397305003720811,0.117715767235178,0.12205787689076
0.28,-1.46860638325954,0.121444388608879,0.13413059309771,-0.379788264810807,0.117693394324599,0.118568532838234
0.29,-1.48950858373567,0.121549654778908,0.133981451055844,-0.361315020359053,0.117692043390628,0.120840994769685
0.3,-1.50937476968808,0.121649182648707,0.133775418443828,-0.342184984459131,0.117665049765988,0.11922199721049
0.31,-1.53004641036735,0.121769911535866,0.140656954463343,-0.323687035467195,0.11772284720821,0.117940614659035
0.32,-1.55073837735137,0.121901432247159,0.140638775264969,-0.305213660104992,0.117704691552079,0.122158567991778
0.33,-1.57178569027521,0.121919655523131,0.137945276012023,-0.287554351917895,0.117717009617082,0.122332650388021
0.34,-1.59324872296407,0.122170810518531,0.135448304862897,-0.269360118906352,0.117748917387911,0.114509976233643
0.35,-1.61319793200726,0.122264190931261,0.132679184723407,-0.250564279998913,0.117731291682017,0.120724957322282
0.36,-1.63445811225801,0.122405174340404,0.142619961179018,-0.23203272384465,0.117672563784831,0.119761103076336
0.37,-1.6547195747478,0.122532527374766,0.143681198359994,-0.21372293036434,0.117766218675616,0.120962230945458
0.38,-1.67577555967573,0.122550702895737,0.135918360644092,-0.194873701958275,0.117777783304428,0.115473677287211
0.39,-1.69752203950592,0.122733978713007,0.136572290196447,-0.17733831784499,0.117824181867267,0.118193359728935
0.4,-1.7184875223495,0.122925462710358,0.136836892538431,-0.158499747356896,0.117795674067603,0.119818765035987
0.41,-1.73927010658417,0.123026227380855,0.139520748220038,-0.139765411175361,0.117737211528756,0.117605379135982
0.42,-1.76113607144702,0.123086580362687,0.139275625385525,-0.120947496314991,0.117722211258277,0.119182812457957
0.43,-1.78215698611621,0.123283959573063,0.145142250680287,-0.102146145401965,0.117876685840325,0.118097032908783
0.44,-1.80284843614688,0.123313493867697,0.14204926116598,-0.0837760217327652,0.11784816532584,0.114769116355601
0.45,-1.82490628213385,0.12346268290809,0.136358554291725,-0.0662901301490268,0.117855332305537,0.11899537278096
0.46,-1.84652837560055,0.12366376775563,0.13622366325328,-0.0472647336382477,0.117863527546163,0.117563140841497
0.47,-1.86896089471498,0.123699832176549,0.145574275921105,-0.0289397669344988,0.117842815231952,0.119667205231004
0.48,-1.88953759729437,0.123939171020453,0.143302621124424,-0.0100894106987758,0.117837900982217,0.119546623003229
0.49,-1.90935778908348,0.124054824992824,0.142732026856803,0.00751974529808645,0.117962810895344,0.116882382523231
0.5,-1.93029215776862,0.124185561819966,0.139006989184802,0.0262882211726125,0.118033710398287,0.115799551433525
0.51,-1.95384352366729,0.124461453479822,0.143794176732699,0.0438583263135474,0.118166784942994,0.116143792884945
0.52,-1.97485181734226,0.124504036444357,0.149887863377926,0.0622119959538808,0.118139593210387,0.115149751543863
0.53,-1.99779502407076,0.12460784421095,0.148818427755011,0.0811061633014162,0.118218369932478,0.112475613733222
0.54,-2.01858353219826,0.124813826763237,0.1446858702432,0.0989632725529268,0.118309266918046,0.116786470996119
0.55,-2.03902461992347,0.124853431354579,0.150660190694413,0.117825005132846,0.118575416751275,0.122768995394629
0.56,-2.06089112215582,0.124986466520993,0.153339612378465,0.137273564664611,0.118810332352734,0.117523680072171
0.57,-2.08344854197993,0.125354144671841,0.151802990766343,0.15563740085881,0.118891990241246,0.116569336179629
0.58,-2.10586458850579,0.125471063612254,0.151478611796147,0.174527365081874,0.118984987945488,0.117890409453447
0.59,-2.12726395307082,0.125607620958912,0.147113204661972,0.192871761430431,0.11917466103152,0.120278620303589
0.6,-2.14717355607473,0.125712488651405,0.146613346748664,0.211329728499454,0.119488706805837,0.121514654765819
0.61,-2.16940040727573,0.125966740421598,0.150434279023453,0.229420890331724,0.119705565096822,0.120595800263627
0.62,-2.19263637345059,0.12604042634429,0.150049467535495,0.24975327415233,0.119825354147543,0.121291221276378
0.63,-2.21535488681737,0.126548663429853,0.160513399862083,0.267461112910498,0.119846473430818,0.120397668656448
0.64,-2.23800890542866,0.126716607882239,0.156062029568996,0.285298665992395,0.119891134077442,0.122934015175847
0.65,-2.25702302634794,0.12676003574106,0.160045736271607,0.302596583740649,0.120246520188572,0.121854516875438
0.66,-2.2806904346746,0.126828995772793,0.151426309179946,0.320072512076588,0.120465504492651,0.119984881347315
0.67,-2.3035926009261,0.12714187996953,0.155564027886653,0.339464629316137,0.120614079550509,0.116178482710244
0.68,-2.32599188217876,0.127172522445867,0.149828583311771,0.356860834557138,0.120751610733765,0.119555708420375
0.69,-2.34963216603414,0.127391948801333,0.155654196963669,0.375485435387335,0.120926559372117,0.12013230646785
0.7,-2.371110603599,0.127444590102126,0.155656751525114,0.393649455429365,0.121309798029665,0.124389620945637
0.71,-2.39403372951567,0.127634756733789,0.163783556090338,0.410470399851635,0.121415988491966,0.123851353433454
0.72,-2.41529276639864,0.127848195270231,0.156042608589148,0.428589630103075,0.121712919669415,0.12501538817526
0.73,-2.43643833660939,0.128008377018536,0.160226105153472,0.446010602595198,0.12190673711461,0.123199951284134
0.74,-2.4578422281823,0.12809712445311,0.161053982115023,0.464030025876033,0.122067875786364,0.125080400315116
0.75,-2.47970242459867,0.128388363684043,0.164927443600704,0.48222042686574,0.122407240893001,0.124166644133297
0.76,-2.50402153122333,0.128454529302572,0.160790378786663,0.499153516171278,0.122389611616709,0.126257799809926
0.77,-2.5260137992216,0.128778049194313,0.153883667681044,0.517006908435967,0.122522703901766,0.120853439047567
0.78,-2.54603228191162,0.129139265382569,0.164270504728103,0.533171904664242,0.122596863657737,0.123139255711607
0.79,-2.56790744835198,0.129365453971161,0.163934435161409,0.551236892102941,0.122757738240048,0.126497054750294
0.8,-2.59057506790901,0.129352315132218,0.162397569173908,0.568631219031712,0.123039957661467,0.122604545866189
0.81,-2.61500037464882,0.129718627224408,0.158156133394677,0.585576451494805,0.123142085389665,0.121709721427908
0.82,-2.63651113552901,0.129964855376698,0.172026205697805,0.602535141798858,0.123322878636051,0.124120811082169
0.83,-2.65632679603075,0.130338951220425,0.162780804112858,0.619780778951908,0.123303295985125,0.133781780321291
0.84,-2.6803636407983,0.130597420143901,0.161322031444649,0.635703354736764,0.123554413267604,0.124941055232307
0.85,-2.70392378292298,0.130676897683814,0.161509189450009,0.655360571443156,0.123721090361692,0.126892003029044
0.86,-2.72442912087457,0.131083587099265,0.171376896549871,0.669949190295681,0.123936283138017,0.123760451444481
0.87,-2.74583093198895,0.131298716078147,0.167534512350716,0.68684895239107,0.124210846717676,0.125473609618623
0.88,-2.76922632791108,0.131535483689824,0.165413200708045,0.702790355589736,0.124241282470859,0.126088713782669
0.89,-2.79251033567374,0.13213753273628,0.165518001006964,0.720054160692542,0.124274750595406,0.126675949472489
0.9,-2.81471300772069,0.13229669352905,0.164709773070319,0.738381642111365,0.124629782056621,0.125198924003983
0.91,-2.83633368279016,0.132437549059224,0.164661703238259,0.75459082588094,0.125005142203288,0.125029508390938
0.92,-2.85972765747721,0.132834969040042,0.173481867872768,0.770818142048636,0.125147338665595,0.128534971438318
0.93,-2.88210905340872,0.133132929517017,0.176037246693158,0.785644615321754,0.125302835232581,0.133437897711041
0.94,-2.90572975726322,0.133421386653631,0.167302653395709,0.803620475046229,0.125330312088449,0.126934638192253
0.95,-2.92709888222876,0.134035823387162,0.173775724835012,0.82234371941276,0.125458610722761,0.129878431512646
0.96,-2.94744333194451,0.134422859966253,0.168549224313884,0.841006831893854,0.126014431216315,0.133816919843351
0.97,-2.97128156082163,0.134576813344973,0.18664089228431,0.854992166997927,0.126237447863963,0.126747451923107
0.98,-2.99346974307632,0.134766321779894,0.180993675945506,0.870629096473222,0.126217709946857,0.130997252362973
0.99,-3.01681215279938,0.135022444747501,0.175826759301344,0.889524746097233,0.126391949675346,0.131646283159863
1,-3.03534476486301,0.135674900405292,0.173755427657834,0.908483659140893,0.126601397507992,0.134605912073079
0,-0.896934281452701,0.12061233409121,0.12926306161527,-0.896934281452701,0.12061233409121,0.128499429459657
0.01,-0.915976033653584,0.120737920044532,0.11920282211244,-0.877878464056452,0.12049121570382,0.127314089654099
0.02,-0.935036916146326,0.12086320569893,0.128140824397146,-0.85882720569734,0.120372511917429,0.127090918250206
0.03,-0.954263391651737,0.12100976928138,0.122785163294054,-0.839855393922665,0.120270627173091,0.125900965131384
0.04,-0.973387193127073,0.121140710042664,0.12815233404312,-0.820936745389862,0.120156271150504,0.123703583639089
0.05,-0.992513715538734,0.121295111495143,0.128417416086716,-0.801922084739196,0.120042733611272,0.135160474218499
0.06,-1.01161779549467,0.121434410211146,0.130071572007429,-0.783024923166146,0.119931309532248,0.125395152932072
0.07,-1.03085009305972,0.121570047818623,0.134976203308463,-0.764058686220606,0.119842612930349,0.125182301314581
0.08,-1.05018986910813,0.121703840052908,0.12805650964196,-0.744953638239343,0.119734326026485,0.1227261730794
0.09,-1.06978381028684,0.121886433070082,0.125091235821178,-0.726424201026552,0.119676349316195,0.119576429547174
0.1,-1.08920611827461,0.122028383987595,0.128416405828041,-0.70748415197288,0.119567574596176,0.121318513222081
0.11,-1.1084371233657,0.122201696696286,0.132754024270544,-0.688796388101549,0.119476366169828,0.12617385223357
0.12,-1.12807642576029,0.122322500899652,0.129897275362026,-0.669868619223666,0.119425516028437,0.120038856402242
0.13,-1.14744573592419,0.122479802832274,0.131866630686981,-0.650885014800315,0.119316669885859,0.123029713982736
0.14,-1.16735735589221,0.122699195312516,0.131676687092512,-0.632621542690846,0.119305050436354,0.125284342313833
0.15,-1.18677279286474,0.122857349290306,0.12980416989165,-0.61376105690125,0.119207628301416,0.118789557879685
0.16,-1.20613108668617,0.123037350613906,0.130907588540326,-0.595110606429617,0.119136557426263,0.122721314970333
0.17,-1.22558973256304,0.123148622176648,0.135384235150762,-0.576181036879713,0.119097436602471,0.12501261743173
0.18,-1.24541261563583,0.123243973002277,0.130785229095994,-0.557019717594317,0.11900927907636,0.123883132816287
0.19,-1.26493968173842,0.123355575751115,0.130139400458119,-0.538477473647862,0.11892160888568,0.126058003474697
0.2,-1.28498751076089,0.12358222597766,0.130003012738273,-0.520146545785781,0.11886905736938,0.127457163697593
0.21,-1.30434675536215,0.123706323170938,0.134540743881776,-0.501547885997831,0.118773862769433,0.120624279594977
0.22,-1.32424605848577,0.123887457713574,0.132519067928225,-0.482940577345029,0.118677003191299,0.113811992881356
0.23,-1.34407293300435,0.123951923603665,0.140089684886315,-0.463495055181717,0.11866123612031,0.119825795950582
0.24,-1.36389630244099,0.124054203004756,0.131595548180006,-0.445794470334553,0.11855380007617,0.122274000124356
0.25,-1.38425706494833,0.124297248257076,0.141314375262274,-0.42723352088643,0.118533478107906,0.122920192179796
0.26,-1.40365571896549,0.124372680370973,0.135984539785125,-0.408346882099896,0.118426211808122,0.122359380157237
0.27,-1.42396757545402,0.124557746589623,0.134502706564424,-0.389788251676649,0.118311362857265,0.121516158663962
0.28,-1.44352373016611,0.124641685190822,0.134127621616394,-0.371727767112767,0.118188091044227,0.119720909481361
0.29,-1.46335160828458,0.124700350939664,0.138236340107695,-0.353644108533806,0.118197528193008,0.11817163494759
0.3,-1.48311536582341,0.124807485993648,0.142242776534451,-0.334898920744126,0.118128819786855,0.116874448289457
0.31,-1.50435120627966,0.125049797231217,0.14541437863664,-0.316082583953608,0.118262078561175,0.122056415701983
0.32,-1.52333585284775,0.125207060989027,0.139098512625594,-0.297622455915072,0.118214814804663,0.123125685421666
0.33,-1.54374452878444,0.125266214044166,0.138871441737435,-0.280290773483759,0.118161852393048,0.115169541696601
0.34,-1.56432371912289,0.125319771388356,0.139238680866626,-0.263454188954991,0.118150907381546,0.121916741321311
0.35,-1.58464976326086,0.12541202220301,0.144757948338326,-0.243553747745157,0.118285685158331,0.120060977282196
0.36,-1.6053733880719,0.125637979991342,0.145211796413671,-0.224986887964298,0.118406195585397,0.120517586128359
0.37,-1.62554195763567,0.125667468289131,0.138557877470689,-0.207314807896484,0.118413209246241,0.112586330896988
0.38,-1.64548923374115,0.12583202984587,0.141932538874673,-0.190384106430577,0.118387837576251,0.119942647964179
0.39,-1.66619183316901,0.125882166719342,0.14161489043833,-0.172861222431252,0.118377622584427,0.118481719420825
0.4,-1.68690065481347,0.125924698012439,0.143876864625772,-0.154451650221993,0.118534166735717,0.116857761848125
0.41,-1.70817388601095,0.126132218974968,0.141005784670989,-0.135768060400574,0.118639843264392,0.122042680252239
0.42,-1.72763082396524,0.126120445126446,0.146012744407317,-0.119309391768058,0.118749812358097,0.120779428087848
0.43,-1.74753088471772,0.126365441386223,0.14538254614907,-0.102646104290342,0.118740852714292,0.116270018910468
0.44,-1.76929785252998,0.12639225798671,0.136129219240262,-0.08461489456558,0.118776083020429,0.119924646364111
0.45,-1.79035036307773,0.126403789888702,0.13881028995806,-0.0661790283367405,0.118934201639783,0.116756909040464
0.46,-1.81103102833845,0.126418110889811,0.15040903306638,-0.0479826351526314,0.119056449388734,0.120361198484195
0.47,-1.83153547375672,0.126605645639369,0.147873714298312,-0.0308247392698106,0.119254339453231,0.119232254467834
0.48,-1.85223085421003,0.126785322098072,0.145358280847215,-0.0139780976617819,0.119285450080389,0.117290859159791
0.49,-1.87492914592498,0.12680002881667,0.143036046118217,0.00451994029004981,0.119367946488577,0.117103354425107
0.5,-1.89564027438602,0.126843891119912,0.146253167872942,0.022856931771551,0.11944246678272,0.117714711264565
0.51,-1.91625214173565,0.12685323599539,0.154259410606919,0.0398420529852098,0.119610933360061,0.117095241928591
0.52,-1.93727841175046,0.127018147458767,0.15196560174273,0.0584065052374465,0.119732033535612,0.113566637208804
0.53,-1.96070126390502,0.126917420915313,0.147055236664329,0.0747856228878723,0.119935944772991,0.121852206677253
0.54,-1.98443391977552,0.127102457231167,0.150150219054091,0.0932429867488425,0.120138244500977,0.125570682605412
0.55,-2.00405628543531,0.127254860751297,0.152644694115684,0.110142660160853,0.120247903564653,0.117829087559771
0.56,-2.02546092779163,0.12712243032098,0.149785470361484,0.126870971654434,0.120466278438433,0.119013192722659
0.57,-2.04770214788959,0.127141969283039,0.15227754150729,0.145956313279663,0.120589678505496,0.119247644970569
0.58,-2.07317196574863,0.127274606889231,0.148036233676541,0.163138474292554,0.120795343631573,0.121099220351534
0.59,-2.09574757474418,0.127442553587866,0.149014350120493,0.180627898385614,0.121012167871181,0.121476412380178
0.6,-2.1155440334654,0.127675416462531,0.151635240636618,0.198224586618975,0.121323002391048,0.122507527644567
0.61,-2.13707538488926,0.127563865048052,0.150889835093348,0.215054867208017,0.121475378282616,0.123284417304489
0.62,-2.16042216220904,0.12758232156089,0.157806113567743,0.231927356927269,0.121676315129091,0.120431043713968
